map_id,trip durations,trip lengths,runtime[s],duration/len(a*)
instances\experiment2_cbs2\map1_8_1018.txt,198,197,0.4970979,1.0869565217391304-1.0454545454545454-1.037037037037037-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1019.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1020.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1021.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1022.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1023.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1024.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1025.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1026.txt,176,174,0.578682,1.0909090909090908-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1027.txt,194,194,0.0197493,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1028.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1029.txt,182,181,0.0370198,1.0-1.0-1.0-1.05-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1030.txt,190,188,0.1380488,1.0-1.0-1.0-1.0-1.0-1.0476190476190477-1.0434782608695652-1.0416666666666667
instances\experiment2_cbs2\map1_8_1031.txt,187,186,0.4308769,1.0-1.0-1.0-1.0-1.0454545454545454-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1032.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1033.txt,189,187,0.7003344,1.0-1.0-1.0-1.0-1.0869565217391304-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1034.txt,187,185,0.1052128,1.0-1.0952380952380953-1.0-1.0-1.0-1.0-1.0476190476190477-1.0
instances\experiment2_cbs2\map1_8_1035.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1036.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1037.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1038.txt,187,187,0.0518254,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1039.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1040.txt,184,184,0.0296771,1.0-1.0-1.0416666666666667-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1041.txt,183,183,0.0397304,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1042.txt,192,191,0.0875603,1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.0-1.0476190476190477
instances\experiment2_cbs2\map1_8_1043.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1044.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1045.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1046.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1047.txt,192,189,0.3832135,1.0-1.1304347826086956-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1048.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1049.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1050.txt,184,184,0.0647025,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1051.txt,172,170,0.4499246,1.0-1.0-1.05-1.0-1.0-1.05-1.0-1.0
instances\experiment2_cbs2\map1_8_1052.txt,185,183,0.0550241,1.0-1.0-1.0-1.0-1.0952380952380953-1.0-1.0-1.0454545454545454
instances\experiment2_cbs2\map1_8_1053.txt,194,193,0.0424262,1.0-1.0-1.0-1.0476190476190477-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1054.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1055.txt,185,185,0.0572755,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1056.txt,187,186,0.2488334,1.0-1.0-1.0-1.037037037037037-1.0-1.0-1.0476190476190477-1.0
instances\experiment2_cbs2\map1_8_1057.txt,190,190,0.3712145,1.0454545454545454-1.0-1.0-1.0-1.0909090909090908-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1058.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1059.txt,192,192,0.2116504,1.0-1.0-1.0-1.0-1.0384615384615385-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1060.txt,184,181,1.1387815,1.0833333333333333-1.0-1.0-1.04-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1061.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1062.txt,178,178,0.0861561,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1063.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1064.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1065.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1066.txt,191,190,0.1182156,1.0434782608695652-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1067.txt,192,192,0.0947389,1.037037037037037-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1068.txt,185,183,0.1883821,1.0-1.0-1.0952380952380953-1.0-1.0-1.037037037037037-1.0-1.0
instances\experiment2_cbs2\map1_8_1069.txt,185,184,0.0931155,1.0476190476190477-1.0-1.05-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1070.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1071.txt,191,189,0.4524279,1.0-1.0-1.0-1.0434782608695652-1.0434782608695652-1.0-1.0-1.0416666666666667
instances\experiment2_cbs2\map1_8_1072.txt,189,186,0.2569557,1.0-1.0869565217391304-1.0-1.0-1.0-1.0434782608695652-1.0-1.0
instances\experiment2_cbs2\map1_8_1073.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1074.txt,188,186,0.5920017,1.0-1.0-1.0-1.0769230769230769-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1075.txt,188,188,0.0114225,1.0-1.04-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1076.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1077.txt,189,188,0.559661,1.0416666666666667-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1078.txt,186,184,0.1111157,1.0-1.0-1.0357142857142858-1.0952380952380953-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1079.txt,186,184,0.2881227,1.0416666666666667-1.0-1.0-1.0-1.0-1.0-1.0-1.0384615384615385
instances\experiment2_cbs2\map1_8_1080.txt,185,185,0.0316651,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0416666666666667
instances\experiment2_cbs2\map1_8_1081.txt,193,193,0.1430735,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1082.txt,185,185,0.101211,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1083.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1084.txt,194,193,0.9241163,1.0-1.0-1.0384615384615385-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1085.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1086.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1087.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1088.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1089.txt,183,182,0.0247136,1.0-1.0-1.04-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1090.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1091.txt,189,189,0.1020048,1.0-1.0-1.0-1.0-1.0-1.0-1.0454545454545454-1.0
instances\experiment2_cbs2\map1_8_1092.txt,204,204,0.05334,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1093.txt,186,184,0.214001,1.05-1.0-1.0-1.0434782608695652-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1094.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1095.txt,185,184,0.0077974,1.0-1.0-1.0-1.0-1.0-1.0-1.0476190476190477-1.0
instances\experiment2_cbs2\map1_8_1096.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1097.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1098.txt,198,197,0.02608,1.0-1.0434782608695652-1.04-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1099.txt,184,182,0.4727375,1.0476190476190477-1.0-1.0-1.0384615384615385-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1100.txt,190,189,0.0138369,1.0-1.0-1.0434782608695652-1.0-1.0434782608695652-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1101.txt,192,191,0.0114968,1.0-1.0-1.0-1.0434782608695652-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1102.txt,191,190,0.8616988,1.0952380952380953-1.0-1.0-1.0952380952380953-1.0-1.0-1.0416666666666667-1.0
instances\experiment2_cbs2\map1_8_1103.txt,193,193,0.0289779,1.0357142857142858-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1104.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1105.txt,195,194,0.1262265,1.0434782608695652-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1106.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1107.txt,187,186,0.502424,1.1-1.0-1.0-1.0416666666666667-1.0-1.0476190476190477-1.0-1.0
instances\experiment2_cbs2\map1_8_1108.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1109.txt,185,184,0.1126816,1.0-1.0-1.0-1.0-1.0434782608695652-1.0-1.0454545454545454-1.0
instances\experiment2_cbs2\map1_8_1110.txt,191,191,0.0846366,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1111.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1112.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1113.txt,197,196,0.383135,1.0-1.0416666666666667-1.037037037037037-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1114.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1115.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1116.txt,186,184,0.9613187,1.0869565217391304-1.05-1.0-1.0416666666666667-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1117.txt,190,189,0.1234066,1.0476190476190477-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1118.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1119.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1120.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1121.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1122.txt,180,180,0.0087669,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1123.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1124.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1125.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1126.txt,185,183,0.0223258,1.0-1.0454545454545454-1.0-1.0-1.0-1.0384615384615385-1.0-1.0
instances\experiment2_cbs2\map1_8_1127.txt,183,183,0.0123556,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1128.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1129.txt,197,197,0.003835,1.0-1.0-1.0-1.0-1.0-1.0384615384615385-1.0-1.0
instances\experiment2_cbs2\map1_8_1130.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1131.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1132.txt,196,196,0.0179759,1.0-1.0-1.0-1.0-1.0-1.0454545454545454-1.0-1.0
instances\experiment2_cbs2\map1_8_1133.txt,177,175,0.143274,1.0-1.0-1.0454545454545454-1.0-1.0-1.0-1.0-1.0476190476190477
instances\experiment2_cbs2\map1_8_1134.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1135.txt,181,180,0.443469,1.0-1.0-1.0-1.0476190476190477-1.0-1.0-1.0952380952380953-1.0
instances\experiment2_cbs2\map1_8_1136.txt,186,185,0.5986791,1.0-1.0-1.0-1.0-1.0-1.0454545454545454-1.0-1.0476190476190477
instances\experiment2_cbs2\map1_8_1137.txt,185,185,0.0482978,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1138.txt,177,176,0.0106597,1.0-1.0454545454545454-1.0-1.0454545454545454-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1139.txt,184,184,0.0110711,1.0-1.0-1.0-1.0-1.0-1.0-1.0454545454545454-1.0
instances\experiment2_cbs2\map1_8_1140.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1141.txt,184,182,0.7940936,1.0952380952380953-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1142.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1143.txt,185,184,0.2020707,1.0416666666666667-1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1144.txt,191,190,0.6921091,1.0-1.0416666666666667-1.0-1.0-1.0434782608695652-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1145.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1146.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1147.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_1148.txt,189,189,0.0637894,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_1149.txt,185,185,0.0274407,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_975.txt,184,183,0.10211,1.0-1.0-1.0-1.0454545454545454-1.0-1.0-1.0-1.0454545454545454
instances\experiment2_cbs2\map1_8_976.txt,185,184,0.4395531,1.0-1.0-1.0-1.0-1.0-1.0-1.0476190476190477-1.0
instances\experiment2_cbs2\map1_8_977.txt,183,182,0.0734231,1.0-1.0-1.0-1.0476190476190477-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_978.txt,183,182,0.0866326,1.0-1.0-1.0-1.0434782608695652-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_979.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_980.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_981.txt,191,190,0.0106885,1.0454545454545454-1.0-1.0-1.0-1.0-1.0-1.0357142857142858-1.0
instances\experiment2_cbs2\map1_8_982.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_983.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_984.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_985.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_986.txt,186,186,0.0114165,1.0-1.0-1.0-1.0-1.0476190476190477-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_987.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_988.txt,182,180,0.713936,1.0-1.0-1.0476190476190477-1.0454545454545454-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_989.txt,177,177,0.0523174,1.0-1.0-1.0-1.0384615384615385-1.0-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_990.txt,192,191,0.2575648,1.0-1.0-1.0-1.0-1.0-1.0384615384615385-1.0-1.0
instances\experiment2_cbs2\map1_8_991.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_992.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_993.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_994.txt,188,186,0.681499,1.0-1.0-1.0-1.0416666666666667-1.0952380952380953-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_995.txt,175,173,0.0105891,1.0-1.0-1.0476190476190477-1.0-1.0-1.0476190476190477-1.0-1.0
instances\experiment2_cbs2\map1_8_996.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_997.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map1_8_998.txt,187,185,0.1995791,1.0-1.0-1.04-1.0454545454545454-1.0454545454545454-1.0-1.0-1.0
instances\experiment2_cbs2\map1_8_999.txt,192,191,0.2298974,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0476190476190477
instances\experiment2_cbs2\map2_10_1000.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1001.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1002.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1003.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1004.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1005.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1006.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1007.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1008.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1009.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1010.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1011.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1012.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1013.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1014.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1015.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1016.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1017.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1018.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1019.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1020.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1021.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1022.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1023.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1024.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1025.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1026.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1027.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1028.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1029.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1030.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1031.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1032.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1033.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1034.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1035.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1036.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1037.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1038.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1039.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1040.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1041.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1042.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1043.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1044.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1045.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1046.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1047.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1048.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1049.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1050.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1051.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1052.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1053.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1054.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1055.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1056.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1057.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1058.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1059.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1060.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1061.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1062.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1063.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1064.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1065.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1066.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1067.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1068.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1069.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1070.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1071.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1072.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1073.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1074.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1075.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1076.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1077.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1078.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1079.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1080.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1081.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1082.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1083.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1084.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1085.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1086.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1087.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1088.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1089.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1090.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1091.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1092.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1093.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1094.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1095.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1096.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1097.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1098.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1099.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1100.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1101.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1102.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1103.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1104.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1105.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1106.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1107.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1108.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1109.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1110.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1111.txt,999999,999999,999999,999999
instances\experiment2_cbs2\map2_10_1112.txt,999999,999999,999999,999999
